Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.107-98.129.229.28-58466-80-6,192.168.1.107,58466,98.129.229.28,80,6,12/01/2011 07:51:46 PM,687223,8,14,940.0,11661.0,495.0,0.0,117.5,217.97771838948518,1360.0,0.0,832.9285714285713,628.6555207236023,18336.115060176973,32.01289828774648,32724.90476190476,49324.5956404153,162987.0,59.0,612232.0,87461.71428571429,78968.76055908499,196583.0,192.0,687072.0,52851.69230769231,58573.33092569321,163284.0,1443.0,0,0,0,0,160,304,11.641053922816901,20.37184436492958,0.0,1360.0,547.8695652173914,617.5400836712638,381355.7549407115,0,1,0,0,0,0,0,0,1.0,572.7727272727273,117.5,832.9285714285714,0,0,0,0,0,0,8,940,14,11661,-1,63,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.1-192.168.1.107-53-55185-17,192.168.1.107,55185,192.168.0.1,53,17,12/01/2011 07:51:45 PM,127389,0,2,0.0,162.0,0,0,0,0,123.0,39.0,81.0,59.39696961966999,1271.695358311942,15.699942695209161,127389.0,0.0,127389.0,127389.0,0,0,0,0,0,127389.0,127389.0,0.0,127389.0,127389.0,0,0,0,0,0,16,0.0,15.699942695209161,39.0,123.0,67.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,0.0,100.5,0.0,81.0,0,0,0,0,0,0,0,0,2,162,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
