Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.11-216.58.208.36-52046-80-6,192.168.56.11,52046,216.58.208.36,80,6,30/01/2017 01:06:02 PM,21530,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.78727357176032,7176.666666666666,11735.733906890244,20722.0,57.0,751.0,751.0,0.0,751.0,751.0,20722.0,20722.0,0.0,20722.0,20722.0,0,0,0,0,40,64,92.89363678588016,92.89363678588016,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,42900,0,0,0,0,0,0,0,0,0,0,No Label
164.132.225.173-192.168.56.11-80-52047-6,192.168.56.11,52047,164.132.225.173,80,6,30/01/2017 01:06:04 PM,103312,2,5,601.0,350.0,601.0,0.0,300.5,424.9711754931151,350.0,0.0,70.0,156.52475842498527,9205.12621960663,67.75592380362397,17218.666666666668,23178.774157980544,57952.0,12.0,1231.0,1231.0,0.0,1231.0,1231.0,103312.0,25828.0,24721.77519246275,57952.0,12.0,0,0,0,0,40,124,19.358835372463993,48.39708843115998,0.0,601.0,118.875,230.10894159071697,52950.12499999999,0,1,0,0,0,0,0,0,2.0,135.85714285714286,300.5,70.0,0,0,0,0,0,0,2,601,5,350,-1,494,1,0,0,0,0,0,0,0,0,0,No Label
164.132.225.173-192.168.56.11-80-52047-6,192.168.56.11,52047,164.132.225.173,80,6,30/01/2017 01:06:05 PM,1431,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.6240391334732,1431.0,0.0,1431.0,1431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,698.8120195667366,698.8120195667366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
164.132.225.173-192.168.56.11-80-52048-6,192.168.56.11,52048,164.132.225.173,80,6,30/01/2017 01:06:11 PM,80173,4,7,3025.0,163.0,1460.0,0.0,756.25,813.7503200204184,163.0,0.0,23.28571428571429,61.60820910050404,39764.01032766642,137.20329786835967,8017.3,11706.127512736413,35697.0,7.0,15910.0,5303.333333333333,7572.731101348662,13979.0,19.0,80173.0,13362.166666666666,13144.573441792118,35697.0,7.0,0,0,0,0,80,164,49.89210831576716,87.31118955259252,0.0,1460.0,265.6666666666667,560.3447531870379,313986.2424242424,0,1,0,0,0,0,0,0,1.0,289.8181818181818,756.25,23.285714285714285,0,0,0,0,0,0,4,3025,7,163,-1,639,3,0,0,0,0,0,0,0,0,0,No Label
164.132.225.173-192.168.56.11-80-52048-6,192.168.56.11,52048,164.132.225.173,80,6,30/01/2017 01:06:11 PM,1120,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.7142857142858,1120.0,0.0,1120.0,1120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,892.8571428571429,892.8571428571429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-69.164.196.21-55991-53-6,192.168.56.11,55991,69.164.196.21,53,6,30/01/2017 01:06:22 PM,248420,3,4,33.0,33.0,33.0,0.0,11.0,19.05255888325765,33.0,0.0,8.25,16.5,265.67909186055874,28.17808550036229,41403.333333333336,62339.38082357465,122142.0,6.0,126711.0,63355.5,87486.7865023056,125218.0,1493.0,245350.0,81783.33333333334,70829.39122520632,123746.0,6.0,0,0,0,0,60,96,12.076322357298125,16.101763143064165,0.0,33.0,8.25,15.276031646247098,233.35714285714283,0,1,0,0,0,0,0,0,1.0,9.428571428571429,11.0,8.25,0,0,0,0,0,0,3,33,4,33,-1,29200,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-61455-53-6,192.168.56.11,61455,89.18.27.34,53,6,30/01/2017 01:06:46 PM,90731,3,3,33.0,610.0,33.0,0.0,11.0,19.05255888325765,610.0,0.0,203.33333333333334,352.18366420567173,7086.883204197022,66.12954778410906,18146.2,22572.038968600067,42922.0,102.0,47707.0,23853.5,31222.299923292005,45931.0,1776.0,87566.0,43783.0,1217.637877203235,44644.0,42922.0,0,0,0,0,60,84,33.06477389205453,33.06477389205453,0.0,610.0,91.85714285714285,228.81027699197176,52354.14285714285,0,1,0,0,0,0,0,0,1.0,107.16666666666667,11.0,203.33333333333334,0,0,0,0,0,0,3,33,3,610,-1,1026,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-61455-53-6,89.18.27.34,53,192.168.56.11,61455,6,30/01/2017 01:06:46 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,99999.99999999999,99999.99999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1026,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-61456-80-6,192.168.56.11,61456,46.8.44.23,80,6,30/01/2017 01:06:49 PM,10068583,3,5,225.0,187.0,225.0,0.0,75.0,129.9038105676658,187.0,0.0,37.4,83.62894235849214,40.91936273455758,0.794550732709856,1438368.9999999998,3689543.2326945295,9804047.0,99.0,250613.0,125306.5,165152.56692071122,242087.0,8526.0,1.0068583E7,2517145.75,4987805.300682013,9998847.0,13824.0,0,0,0,0,60,124,0.297956524766196,0.49659420794366,0.0,225.0,45.77777777777778,91.33287712781441,8341.694444444445,0,1,0,0,0,0,0,0,1.0,51.5,75.0,37.4,0,0,0,0,0,0,3,225,5,187,-1,980,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-69.164.196.21-65274-53-6,192.168.56.11,65274,69.164.196.21,53,6,30/01/2017 01:07:09 PM,250228,3,4,33.0,33.0,33.0,0.0,11.0,19.05255888325765,33.0,0.0,8.25,16.5,263.75945138034115,27.974487267611938,41704.66666666667,61924.82651947171,121893.0,13.0,128228.0,64114.0,88654.21979804458,126802.0,1426.0,244762.0,81587.33333333334,70647.08583043842,122856.0,13.0,0,0,0,0,60,96,11.989065971833687,15.98542129577825,0.0,33.0,8.25,15.276031646247098,233.35714285714283,0,1,0,0,0,0,0,0,1.0,9.428571428571429,11.0,8.25,0,0,0,0,0,0,3,33,4,33,-1,29200,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,30/01/2017 01:05:06 PM,111798543,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17889320793742366,5884133.842105263,1.0853876728709608E7,4.0138697E7,32.0,1.1179822E8,6211012.222222222,1.1071896059987342E7,4.0138697E7,32.0,0,0,0,0,0,0,0,0,0,0,0,0.16994854754055247,0.008944660396871184,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,-1,0,0,214458.7142857143,495212.2924334957,1328166.0,32.0,1.5756678E7,1.3157106679859824E7,4.0138697E7,5037226.0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,30/01/2017 01:05:06 PM,109993439,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08182306219191857,1.3749179875E7,2.121010325849386E7,5.3143459E7,107.0,1.05039762E8,1.5005680285714285E7,2.258564048923118E7,5.3143459E7,107.0,0,0,0,0,0,0,0,0,0,0,0,0.07273161083726094,0.009091451354657618,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,4952035.0,2490.4300833390203,4953796.0,4950274.0,4.75694885E7,7882784.677367542,5.3143459E7,4.1995518E7,No Label
134.221.96.0-0.0.0.90-0-0-0,134.221.96.0,0,0.0.0.90,0,0,30/01/2017 01:05:06 PM,107007643,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056070761225906075,2.14015286E7,2.6900716702162415E7,5.612079E7,1964584.0,1.05042361E8,2.626059025E7,2.841586783231032E7,5.612079E7,1964584.0,0,0,0,0,0,0,0,0,0,0,0,0.04672563435492173,0.009345126870984346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,1969114.5,5419.973477794887,1972947.0,1965282.0,5.0552415E7,7874871.445379283,5.612079E7,4.498404E7,No Label
192.168.56.11-89.18.27.34-49777-53-6,192.168.56.11,49777,89.18.27.34,53,6,30/01/2017 01:07:33 PM,90458,3,3,33.0,610.0,33.0,0.0,11.0,19.05255888325765,610.0,0.0,203.33333333333334,352.18366420567173,7108.271241902319,66.32912511883968,18091.6,22753.548916597603,43040.0,108.0,47406.0,23703.0,31553.933003668495,46015.0,1391.0,87483.0,43741.5,1127.8353159925432,44539.0,42944.0,0,0,0,0,60,84,33.16456255941984,33.16456255941984,0.0,610.0,91.85714285714285,228.81027699197176,52354.14285714285,0,1,0,0,0,0,0,0,1.0,107.16666666666667,11.0,203.33333333333334,0,0,0,0,0,0,3,33,3,610,-1,1026,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-61456-80-6,192.168.56.11,61456,46.8.44.23,80,6,30/01/2017 01:06:59 PM,34238236,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05841422437768114,3.4238236E7,0.0,3.4238236E7,3.4238236E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.02920711218884057,0.02920711218884057,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16378,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-49777-53-6,89.18.27.34,53,192.168.56.11,49777,6,30/01/2017 01:07:33 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1026,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-49778-80-6,192.168.56.11,49778,46.8.44.23,80,6,30/01/2017 01:07:33 PM,10050051,3,5,225.0,187.0,225.0,0.0,75.0,129.9038105676658,187.0,0.0,37.4,83.62894235849214,40.99481684222299,0.7960158610140387,1435721.5714285714,3691847.252052187,9806452.0,59.0,231236.0,115618.0,157175.6953221458,226758.0,4478.0,1.0050051E7,2512512.75,4996778.4996053465,1.000768E7,12304.0,0,0,0,0,60,124,0.29850594788026447,0.49750991313377413,0.0,225.0,45.77777777777778,91.33287712781441,8341.694444444445,0,1,0,0,0,0,0,0,1.0,51.5,75.0,37.4,0,0,0,0,0,0,3,225,5,187,-1,980,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-69.164.196.21-63793-53-6,192.168.56.11,63793,69.164.196.21,53,6,30/01/2017 01:07:53 PM,250740,3,4,33.0,33.0,33.0,0.0,11.0,19.05255888325765,33.0,0.0,8.25,16.5,263.22086623594157,27.917364600781685,41790.0,62313.49595392639,122660.0,10.0,128880.0,64440.0,88546.73956730423,127052.0,1828.0,246358.0,82119.33333333334,71122.84576936818,124589.0,10.0,0,0,0,0,60,96,11.964584828906435,15.952779771875248,0.0,33.0,8.25,15.276031646247098,233.35714285714283,0,1,0,0,0,0,0,0,1.0,9.428571428571429,11.0,8.25,0,0,0,0,0,0,3,33,4,33,-1,29200,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-56217-53-6,192.168.56.11,56217,89.18.27.34,53,6,30/01/2017 01:08:18 PM,90441,3,3,33.0,610.0,33.0,0.0,11.0,19.05255888325765,610.0,0.0,203.33333333333334,352.18366420567173,7109.607368339581,66.34159286164461,18088.2,22172.171594140254,42388.0,106.0,48075.0,24037.5,31844.553890736166,46555.0,1520.0,86274.0,43137.0,1240.2652942012044,44014.0,42260.0,0,0,0,0,60,84,33.17079643082231,33.17079643082231,0.0,610.0,91.85714285714285,228.81027699197176,52354.14285714285,0,1,0,0,0,0,0,0,1.0,107.16666666666667,11.0,203.33333333333334,0,0,0,0,0,0,3,33,3,610,-1,1026,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-49778-80-6,192.168.56.11,49778,46.8.44.23,80,6,30/01/2017 01:07:43 PM,34221612,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05844260054143563,3.4221612E7,0.0,3.4221612E7,3.4221612E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.029221300270717815,0.029221300270717815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16378,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-56217-53-6,89.18.27.34,53,192.168.56.11,56217,6,30/01/2017 01:08:18 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1026,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-56218-80-6,192.168.56.11,56218,46.8.44.23,80,6,30/01/2017 01:08:18 PM,10051321,3,5,225.0,187.0,225.0,0.0,75.0,129.9038105676658,187.0,0.0,37.4,83.62894235849214,40.98963708352365,0.7959152831752165,1435903.0,3690563.9945700257,9803869.0,98.0,234476.0,117238.0,155553.59236610384,227231.0,7245.0,1.0051321E7,2512830.25,4990037.751359294,9997885.0,12878.0,0,0,0,0,60,124,0.2984682311907062,0.49744705198451034,0.0,225.0,45.77777777777778,91.33287712781441,8341.694444444445,0,1,0,0,0,0,0,0,1.0,51.5,75.0,37.4,0,0,0,0,0,0,3,225,5,187,-1,980,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-69.164.196.21-54640-53-6,192.168.56.11,54640,69.164.196.21,53,6,30/01/2017 01:08:38 PM,249362,3,4,33.0,33.0,33.0,0.0,11.0,19.05255888325765,33.0,0.0,8.25,16.5,264.67545175287336,28.071638822274444,41560.333333333336,61833.9806665127,121438.0,10.0,127795.0,63897.5,87389.20576650185,125691.0,2104.0,244965.0,81655.0,70714.28482987013,123517.0,10.0,0,0,0,0,60,96,12.030702352403333,16.04093646987111,0.0,33.0,8.25,15.276031646247098,233.35714285714283,0,1,0,0,0,0,0,0,1.0,9.428571428571429,11.0,8.25,0,0,0,0,0,0,3,33,4,33,-1,29200,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-59701-53-6,192.168.56.11,59701,89.18.27.34,53,6,30/01/2017 01:09:02 PM,103116,3,3,33.0,610.0,33.0,0.0,11.0,19.05255888325765,610.0,0.0,203.33333333333334,352.18366420567173,6235.695721323558,58.18689631095077,20623.2,25393.020019288768,48731.0,92.0,54293.0,27146.5,35595.04825814962,52316.0,1977.0,98852.0,49426.0,982.878425849301,50121.0,48731.0,0,0,0,0,60,84,29.093448155475386,29.093448155475386,0.0,610.0,91.85714285714285,228.81027699197176,52354.14285714285,0,1,0,0,0,0,0,0,1.0,107.16666666666667,11.0,203.33333333333334,0,0,0,0,0,0,3,33,3,610,-1,1026,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-56218-80-6,192.168.56.11,56218,46.8.44.23,80,6,30/01/2017 01:08:28 PM,34253832,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05838762798859993,3.4253832E7,0.0,3.4253832E7,3.4253832E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.029193813994299964,0.029193813994299964,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16378,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-59701-53-6,89.18.27.34,53,192.168.56.11,59701,6,30/01/2017 01:09:02 PM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,99999.99999999999,99999.99999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1026,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-59702-80-6,192.168.56.11,59702,46.8.44.23,80,6,30/01/2017 01:09:02 PM,10052548,3,5,225.0,187.0,225.0,0.0,75.0,129.9038105676658,187.0,0.0,37.4,83.62894235849214,40.98463394554296,0.7958181348649119,1436078.2857142854,3691034.0018740324,9805073.0,61.0,234553.0,117276.5,156144.0265283946,227687.0,6866.0,1.0052548E7,2513137.0,4992024.262328527,1.0001168E7,12861.0,0,0,0,0,60,124,0.29843180057434193,0.49738633429056994,0.0,225.0,45.77777777777778,91.33287712781441,8341.694444444445,0,1,0,0,0,0,0,0,1.0,51.5,75.0,37.4,0,0,0,0,0,0,3,225,5,187,-1,980,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,30/01/2017 01:07:14 PM,113993528,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26317283556659465,3930811.3103448274,5475142.139183251,2.1199984E7,42.0,1.1399346E8,4071195.0,5522206.098406386,2.1199984E7,42.0,0,0,0,0,0,0,0,0,0,0,0,0.25440040771437483,0.008772427852219822,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29,0,1,0,-1,-1,0,0,999367.3,1812054.7525280092,4997736.0,44.0,1.02614698E7,4631124.351307185,2.1199984E7,6619399.0,No Label
192.168.56.11-69.164.196.21-53123-53-6,192.168.56.11,53123,69.164.196.21,53,6,30/01/2017 01:09:22 PM,249739,3,4,33.0,33.0,33.0,0.0,11.0,19.05255888325765,33.0,0.0,8.25,16.5,264.27590404382175,28.02926255010231,41623.166666666664,62328.56723980319,122464.0,7.0,127152.0,63576.0,86927.46503838703,125043.0,2109.0,246383.0,82127.66666666666,71122.268638826,123912.0,7.0,0,0,0,0,60,96,12.012541092900989,16.016721457201317,0.0,33.0,8.25,15.276031646247098,233.35714285714283,0,1,0,0,0,0,0,0,1.0,9.428571428571429,11.0,8.25,0,0,0,0,0,0,3,33,4,33,-1,29200,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,30/01/2017 01:07:18 PM,115426557,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299527629503841,8244754.071428573,1.0770804802530829E7,3.6246755E7,100.0,1.10480096E8,8498468.923076924,1.116698073974687E7,3.6246755E7,100.0,0,0,0,0,0,0,0,0,0,0,0,0.1212892454203585,0.008663517530025608,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,1,0,-1,-1,0,0,4952053.75,7463.298349255509,4963093.0,4946623.0,2.266620775E7,9697879.349242197,3.6246755E7,1.4542655E7,No Label
134.221.96.0-0.0.0.90-0-0-0,134.221.96.0,0,0.0.0.90,0,0,30/01/2017 01:07:18 PM,112448607,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889295142624577,1.2494289666666666E7,1.381835472098825E7,3.9221378E7,1966308.0,1.10482299E8,1.3810287375E7,1.4156685547522807E7,3.9221378E7,1969918.0,0,0,0,0,0,0,0,0,0,0,0,0.08003656283621192,0.00889295142624577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,1971221.5,3894.0273496728296,1974732.0,1966308.0,2.564703625E7,9695586.789290592,3.9221378E7,1.7521871E7,No Label
192.168.56.11-89.18.27.34-57999-53-6,192.168.56.11,57999,89.18.27.34,53,6,30/01/2017 01:09:46 PM,90223,3,3,33.0,610.0,33.0,0.0,11.0,19.05255888325765,610.0,0.0,203.33333333333334,352.18366420567173,7126.785852831318,66.50188976203407,18044.6,22435.634285662618,42824.0,116.0,47764.0,23882.0,31839.60414326786,46396.0,1368.0,86651.0,43325.5,1389.4648250315659,44308.0,42343.0,0,0,0,0,60,84,33.250944881017034,33.250944881017034,0.0,610.0,91.85714285714285,228.81027699197176,52354.14285714285,0,1,0,0,0,0,0,0,1.0,107.16666666666667,11.0,203.33333333333334,0,0,0,0,0,0,3,33,3,610,-1,1026,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-59702-80-6,192.168.56.11,59702,46.8.44.23,80,6,30/01/2017 01:09:12 PM,34215066,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05845378173463117,3.4215066E7,0.0,3.4215066E7,3.4215066E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.029226890867315586,0.029226890867315586,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16378,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-89.18.27.34-57999-53-6,89.18.27.34,53,192.168.56.11,57999,6,30/01/2017 01:09:46 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1026,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-69.164.196.21-51347-53-6,192.168.56.11,51347,69.164.196.21,53,6,30/01/2017 01:09:46 PM,246667,3,4,33.0,33.0,33.0,0.0,11.0,19.05255888325765,33.0,0.0,8.25,16.5,267.56720599026215,28.37834002927023,41111.166666666664,61940.25904826897,121123.0,6.0,125433.0,62716.5,86550.5771240146,123917.0,1516.0,243761.0,81253.66666666666,70366.58848013973,122632.0,6.0,0,0,0,0,60,96,12.162145726830099,16.216194302440133,0.0,33.0,8.25,15.276031646247098,233.35714285714283,0,1,0,0,0,0,0,0,1.0,9.428571428571429,11.0,8.25,0,0,0,0,0,0,3,33,4,33,-1,29200,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-46.8.44.23-58000-80-6,192.168.56.11,58000,46.8.44.23,80,6,30/01/2017 01:09:46 PM,10054598,3,7,225.0,2791.0,225.0,0.0,75.0,129.9038105676658,1460.0,0.0,398.7142857142857,680.3295070002756,299.9622660199841,0.9945698475463663,1117177.5555555555,3331217.2666665376,1.0000401E7,8.0,38293.0,19146.5,17856.567545303886,31773.0,6520.0,1.0054598E7,1675766.3333333335,4078301.7048446857,1.0000545E7,8.0,0,0,0,0,60,164,0.2983709542639099,0.6961988932824564,0.0,1460.0,274.18181818181813,557.9958455368317,311359.36363636365,0,1,0,0,0,0,0,0,2.0,301.6,75.0,398.7142857142857,0,0,0,0,0,0,3,225,7,2791,-1,980,1,0,0,0,0,0,0,0,0,0,No Label
192.168.56.11-69.164.196.21-51347-53-6,69.164.196.21,53,192.168.56.11,51347,6,30/01/2017 01:09:47 PM,134,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14925.373134328358,134.0,0.0,134.0,134.0,0,0,0,0,0,134.0,134.0,0.0,134.0,134.0,0,0,0,0,0,40,0.0,14925.373134328358,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64207,0,0,0,0,0,0,0,0,0,0,No Label
162.211.64.20-192.168.56.11-53-62476-6,192.168.56.11,62476,162.211.64.20,53,6,30/01/2017 01:07:55 PM,1369427,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381394554072616,273885.4,207261.35444722927,502979.0,122100.0,621841.0,621841.0,0.0,621841.0,621841.0,1369427.0,456475.6666666667,289236.0935037903,625953.0,122507.0,0,0,0,0,60,92,1.4604648513575387,2.9209297027150773,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
