Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.2-185.125.190.39-43392-80-6,172.18.0.2,43392,185.125.190.39,80,6,28/11/2023 05:03:58 PM,215719,72,149,151.0,147584.0,151.0,0.0,2.0972222222222223,17.795520659861445,1448.0,0.0,990.4966442953016,665.9834388834616,684849.2715059869,1024.4809219401166,980.5409090909092,5723.7475751691645,78659.0,0.0,213335.0,3004.718309859156,9883.05247696147,79143.0,10.0,215719.0,1457.5608108108124,6938.150769356177,78659.0,3.0,0,0,0,0,2304,4784,333.76754017958547,690.7133817605311,0.0,1448.0,665.4729729729733,716.7474022504373,513726.83863275015,0,1,0,0,0,0,0,0,2.0,668.4841628959276,2.0972222222222223,990.496644295302,0,0,0,0,0,0,72,151,149,147584,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43400-80-6,172.18.0.2,43400,185.125.190.39,80,6,28/11/2023 05:03:59 PM,309242,155,308,164.0,321300.0,164.0,0.0,1.0580645161290314,13.17279699400098,1448.0,0.0,1043.181818181818,641.1866894620189,1039522.4452047263,1497.2093053336869,669.3549783549781,4105.922136323602,77270.0,0.0,308104.0,2000.675324675325,6984.2200166018665,77698.0,7.0,309242.0,1007.3029315960913,5010.062294248072,77270.0,3.0,0,0,0,0,4960,9872,501.225577379528,995.9837279541588,0.0,1448.0,692.8103448275858,718.0210133528793,515554.1756162957,0,1,0,0,0,0,0,0,1.0,694.3066954643629,1.0580645161290323,1043.1818181818182,0,0,0,0,0,0,155,164,308,321300,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43402-80-6,172.18.0.2,43402,185.125.190.39,80,6,28/11/2023 05:03:59 PM,200837,100,120,156.0,118084.0,156.0,0.0,1.5600000000000005,15.6,1448.0,0.0,984.0333333333332,668.7326522789879,588736.1392572086,1095.415685356782,917.0639269406392,5795.228260579982,76633.0,2.0,197791.0,1997.8888888888878,8554.892394138193,77024.0,9.0,200837.0,1687.7058823529424,7796.6675762223995,76633.0,4.0,0,0,0,0,3200,3856,497.91622061671904,597.4994647400629,0.0,1448.0,535.0226244343897,694.7172508126723,482632.0585767175,0,1,0,0,0,0,0,0,1.0,537.4545454545455,1.56,984.0333333333333,0,0,0,0,0,0,100,156,120,118084,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43406-80-6,172.18.0.2,43406,185.125.190.39,80,6,28/11/2023 05:03:59 PM,205032,70,141,143.0,139236.0,143.0,0.0,2.0428571428571423,17.091769113481824,1448.0,0.0,987.4893617021273,665.6313610509873,679791.4471887315,1029.107651488548,976.342857142856,5856.594480225685,75903.0,1.0,203298.0,2946.3478260869565,10046.608852546287,76443.0,6.0,205032.0,1464.5142857142853,7133.327575175452,75903.0,4.0,0,0,0,0,2240,4528,341.4101213469117,687.6975301416364,0.0,1448.0,657.4481132075466,715.1348675680616,511417.8788115891,0,1,0,0,0,0,0,0,2.0,660.5639810426541,2.0428571428571427,987.4893617021277,0,0,0,0,0,0,70,143,141,139236,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43414-80-6,172.18.0.2,43414,185.125.190.39,80,6,28/11/2023 05:03:59 PM,1230156,836,1851,159.0,1948864.0,159.0,0.0,0.1901913875598084,5.499129987735299,1448.0,0.0,1052.870880605076,635.5396821941914,1584370.6001515256,2184.2758154250355,457.9880863737906,2023.8612488064475,78089.0,0.0,1228425.0,1471.1676646706587,3462.9109880883734,78674.0,8.0,1230156.0,664.9491891891887,2417.0035580628255,78089.0,3.0,0,0,0,0,26752,59248,679.5886050224524,1504.687210402583,0.0,1448.0,725.0829613095241,718.1932735371006,515801.5781539366,0,1,0,0,0,0,0,0,2.0,725.3528098250837,0.1901913875598086,1052.8708806050784,0,0,0,0,0,0,836,159,1851,1948864,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43428-80-6,172.18.0.2,43428,185.125.190.39,80,6,28/11/2023 05:04:01 PM,245707,97,162,153.0,164362.0,153.0,0.0,1.5773195876288668,15.534796326544368,1448.0,0.0,1014.5802469135798,653.8729218038179,669557.6438603703,1054.1010227628842,952.3527131782948,5903.281541052429,86011.0,0.0,244314.0,2544.9375,9543.218078893293,86402.0,10.0,245707.0,1526.130434782609,7426.1773958161275,86011.0,3.0,0,0,0,0,3104,5200,394.7791475212346,659.3218752416495,0.0,1448.0,632.7499999999995,712.6016793938273,507801.15347490314,0,1,0,0,0,0,0,0,1.0,635.1930501930502,1.577319587628866,1014.5802469135803,0,0,0,0,0,0,97,153,162,164362,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59118-80-6,172.18.0.2,59118,185.125.190.39,80,6,28/11/2023 05:04:01 PM,418056,1254,3480,163.0,4763944.0,163.0,0.0,0.12998405103668242,4.602977332007973,1448.0,0.0,1368.9494252873571,296.3560853406583,1.1395858449585702E7,11323.841781962226,88.32791041622684,1145.9694354451312,69272.0,0.0,416656.0,332.526735833998,2226.0516379571536,69692.0,6.0,418056.0,120.16556481747618,1337.2500217438815,69272.0,2.0,0,0,0,0,40128,111376,2999.5981399621105,8324.243642000116,0.0,1448.0,1006.1472016895452,655.4477325634796,429611.7301226066,0,1,0,0,0,0,0,0,2.0,1006.3597380650613,0.12998405103668262,1368.9494252873562,0,0,0,0,0,0,1254,163,3480,4763944,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59126-80-6,172.18.0.2,59126,185.125.190.39,80,6,28/11/2023 05:04:01 PM,70695,9,10,163.0,7465.0,163.0,0.0,18.111111111111114,54.333333333333336,1448.0,0.0,746.5,741.7602562673317,107900.13438008347,268.7601669142089,3927.5000000000005,16085.299167983461,68374.0,3.0,69972.0,8746.499999999998,24259.96465078098,68784.0,9.0,69955.0,7772.777777777777,22726.87228138629,68374.0,8.0,0,0,0,0,288,336,127.30744748567793,141.45271942853103,0.0,1448.0,381.4,634.1901922925015,402197.2,0,1,0,0,0,0,0,0,1.0,401.4736842105263,18.11111111111111,746.5,0,0,0,0,0,0,9,163,10,7465,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59142-80-6,172.18.0.2,59142,185.125.190.39,80,6,28/11/2023 05:04:01 PM,284434,233,462,160.0,507432.0,160.0,0.0,0.6866952789699563,10.481948513286692,1448.0,0.0,1098.337662337662,609.3323171485639,1784568.6521301952,2443.4490953964714,409.84726224783805,3511.2213362949383,83638.0,0.0,283378.0,1221.4568965517242,6032.86590506014,84068.0,6.0,284434.0,616.9934924078095,4298.023844436981,83638.0,3.0,0,0,0,0,7456,14800,819.1707039242847,1624.2783914721867,0.0,1448.0,729.2988505747118,718.0447089736181,515588.20408500783,0,1,0,0,0,0,0,0,1.0,730.348201438849,0.6866952789699571,1098.3376623376623,0,0,0,0,0,0,233,160,462,507432,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59156-80-6,172.18.0.2,59156,185.125.190.39,80,6,28/11/2023 05:04:02 PM,170657,65,80,171.0,77899.0,171.0,0.0,2.6307692307692303,21.20993961475465,1448.0,0.0,973.7374999999998,671.1089583808186,457467.3174847794,849.6575001318433,1185.1180555555559,6902.2830493727,74603.0,2.0,169208.0,2643.874999999999,10277.083020619148,75138.0,10.0,170657.0,2160.2151898734164,9233.869008349428,74603.0,3.0,0,0,0,0,2080,2576,380.8809483349643,468.7765517968791,0.0,1448.0,534.7260273972603,693.4021525139693,480806.545111006,0,1,0,0,0,0,0,0,1.0,538.4137931034483,2.6307692307692307,973.7375,0,0,0,0,0,0,65,171,80,77899,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59166-80-6,172.18.0.2,59166,185.125.190.39,80,6,28/11/2023 05:04:02 PM,226619,76,144,173.0,139164.0,173.0,0.0,2.2763157894736836,19.844460979803596,1448.0,0.0,966.4166666666667,673.9769818235427,614851.3584474382,970.7923872226072,1034.7899543379006,6345.448530042736,84551.0,2.0,225157.0,3002.093333333334,10670.055196510306,84988.0,6.0,226619.0,1584.7482517482524,7808.820737887267,84551.0,3.0,0,0,0,0,2432,4624,335.3646428587188,635.4277443638883,0.0,1448.0,630.4841628959276,712.3188675489565,507398.16906622786,0,1,0,0,0,0,0,0,1.0,633.35,2.276315789473684,966.4166666666666,0,0,0,0,0,0,76,173,144,139164,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59172-80-6,172.18.0.2,59172,185.125.190.39,80,6,28/11/2023 05:04:02 PM,119307,18,26,160.0,26252.0,160.0,0.0,8.88888888888889,37.712361663282536,1448.0,0.0,1009.6923076923076,670.3142408888995,221378.46061002288,368.79646625931423,2774.5813953488364,12681.03999271308,76285.0,1.0,115654.0,6803.176470588233,19935.897368927534,76697.0,9.0,119307.0,4772.280000000001,16477.548784937644,76285.0,3.0,0,0,0,0,576,848,150.87128165153763,217.92518460777657,0.0,1448.0,586.9333333333332,711.3206156029911,505977.0181818182,0,1,0,0,0,0,0,0,1.0,600.2727272727273,8.88888888888889,1009.6923076923077,0,0,0,0,0,0,18,160,26,26252,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59172-80-6,172.18.0.2,59172,185.125.190.39,80,6,28/11/2023 05:04:02 PM,307,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6514.657980456026,307.0,0.0,307.0,307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3257.328990228013,3257.328990228013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59178-80-6,172.18.0.2,59178,185.125.190.39,80,6,28/11/2023 05:04:02 PM,297527,139,309,168.0,339798.0,168.0,0.0,1.2086330935251808,14.249574018623512,1448.0,0.0,1099.6699029126207,608.723174907237,1142639.1554379938,1505.7456970291773,665.6085011185681,3872.928695794417,70676.0,0.0,284822.0,2063.9275362318845,6757.456387341869,71084.0,10.0,297527.0,965.9967532467524,4640.443291119949,70676.0,3.0,0,0,0,0,4448,9904,467.1844908193206,1038.5612062098567,0.0,1448.0,757.1625835189313,717.1555997907062,514312.15431116754,0,1,0,0,0,0,0,0,2.0,758.8526785714286,1.20863309352518,1099.6699029126214,0,0,0,0,0,0,139,168,309,339798,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59178-80-6,172.18.0.2,59178,185.125.190.39,80,6,28/11/2023 05:04:02 PM,419,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.26968973747,419.0,0.0,419.0,419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2386.634844868735,2386.634844868735,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,901,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59188-80-6,172.18.0.2,59188,185.125.190.39,80,6,28/11/2023 05:04:02 PM,115909,30,34,160.0,32304.0,160.0,0.0,5.333333333333333,29.21186973360886,1448.0,0.0,950.1176470588236,685.0480967280032,280081.7882994418,552.1572958096438,1839.8253968253966,9636.882924539455,70546.0,2.0,114535.0,3949.4827586206907,14130.384669267778,71006.0,8.0,115909.0,3512.393939393939,13188.992578897456,70546.0,6.0,0,0,0,0,960,1104,258.8237324107705,293.33356339887325,0.0,1448.0,499.4461538461538,684.547981124434,468605.93846153846,0,1,0,0,0,0,0,0,1.0,507.25,5.333333333333333,950.1176470588235,0,0,0,0,0,0,30,160,34,32304,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59202-80-6,172.18.0.2,59202,185.125.190.39,80,6,28/11/2023 05:04:02 PM,326376,440,1054,164.0,1305538.0,164.0,0.0,0.37272727272727246,7.818393231813854,1448.0,0.0,1238.6508538899425,494.37813971469274,4000606.6622545775,4577.542466357821,218.60415271265873,2241.253734179756,76706.0,0.0,325151.0,740.6628701594534,4115.7924824060465,77164.0,7.0,326376.0,309.94871794871773,2665.986163787149,76706.0,2.0,0,0,0,0,14080,33744,1348.13834350565,3229.4041228521705,0.0,1448.0,873.379264214046,700.985662884584,491380.89956973976,0,1,0,0,0,0,0,0,2.0,873.9638554216867,0.37272727272727274,1238.6508538899432,0,0,0,0,0,0,440,164,1054,1305538,-1,4096,1,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59202-80-6,172.18.0.2,59202,185.125.190.39,80,6,28/11/2023 05:04:03 PM,1199,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.0567139282737,1199.0,0.0,1199.0,1199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,834.0283569641368,834.0283569641368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1641,0,0,0,0,0,0,0,0,0,0,No Label
151.101.128.223-172.18.0.2-443-55760-6,172.18.0.2,55760,151.101.128.223,443,6,28/11/2023 05:04:35 PM,456717,10,11,1155.0,7029.0,574.0,0.0,115.50000000000001,227.9031226932473,1448.0,0.0,639.0000000000001,684.2062554522577,17919.192848087547,45.98033355447684,22835.850000000002,54649.52657981007,226846.0,4.0,455600.0,50622.22222222222,74393.88313695182,226846.0,12.0,189387.0,18938.699999999997,34286.55606000048,102894.0,15.0,0,0,0,0,320,368,21.89539693070326,24.084936623773586,0.0,1448.0,372.0,566.077817299084,320444.0952380952,0,1,0,0,0,0,0,0,1.0,389.7142857142857,115.5,639.0,0,0,0,0,0,0,10,1155,11,7029,-1,4096,3,0,0,0,0,0,0,0,0,0,No Label
151.101.128.223-172.18.0.2-443-55760-6,151.101.128.223,443,172.18.0.2,55760,6,28/11/2023 05:04:36 PM,613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262.642740619902,613.0,0.0,613.0,613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1631.321370309951,1631.321370309951,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
151.101.245.55-172.18.0.2-443-48432-6,172.18.0.2,48432,151.101.245.55,443,6,28/11/2023 05:04:36 PM,214005,10,13,1223.0,9464.0,642.0,0.0,122.3,243.57889436028276,1448.0,0.0,727.9999999999999,717.7074612960353,49938.08555874863,107.47412443634495,9727.5,24717.84303224427,102277.0,3.0,213043.0,23671.444444444445,35426.06307547845,102967.0,9.0,166621.0,13885.083333333334,30817.779311944218,102277.0,5.0,0,0,0,0,320,432,46.727880189715194,60.74624424662975,0.0,1448.0,445.29166666666663,625.395768896483,391119.8677536232,0,1,0,0,0,0,0,0,1.0,464.6521739130435,122.3,728.0,0,0,0,0,0,0,10,1223,13,9464,-1,4096,3,0,0,0,0,0,0,0,0,0,No Label
151.101.245.55-172.18.0.2-443-48432-6,151.101.245.55,443,172.18.0.2,48432,6,28/11/2023 05:04:36 PM,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692307692,26.0,0.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,38461.53846153846,38461.53846153846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59188-80-6,172.18.0.2,59188,185.125.190.39,80,6,28/11/2023 05:04:02 PM,760,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2631.578947368421,760.0,0.0,760.0,760.0,0,0,0,0,0,760.0,760.0,0.0,760.0,760.0,0,0,0,0,0,64,0.0,2631.578947368421,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43218-80-6,172.18.0.2,43218,185.125.190.39,80,6,28/11/2023 05:03:54 PM,799,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2503.1289111389237,799.0,0.0,799.0,799.0,0,0,0,0,0,799.0,799.0,0.0,799.0,799.0,0,0,0,0,0,64,0.0,2503.1289111389237,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-192.168.65.7-37195-53-17,172.18.0.2,37195,192.168.65.7,53,17,28/11/2023 05:03:49 PM,125175,0,2,0.0,94.0,0,0,0,0,47.0,47.0,47.0,0.0,750.9486718593968,15.977631316157378,125175.0,0.0,125175.0,125175.0,0,0,0,0,0,125175.0,125175.0,0.0,125175.0,125175.0,0,0,0,0,0,16,0.0,15.977631316157378,47.0,47.0,47.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,70.5,0.0,47.0,0,0,0,0,0,0,0,0,2,94,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43374-80-6,172.18.0.2,43374,185.125.190.39,80,6,28/11/2023 05:03:58 PM,840,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2380.9523809523807,840.0,0.0,840.0,840.0,0,0,0,0,0,840.0,840.0,0.0,840.0,840.0,0,0,0,0,0,64,0.0,2380.9523809523807,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43290-80-6,172.18.0.2,43290,185.125.190.39,80,6,28/11/2023 05:03:56 PM,785,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2547.770700636943,785.0,0.0,785.0,785.0,0,0,0,0,0,785.0,785.0,0.0,785.0,785.0,0,0,0,0,0,64,0.0,2547.770700636943,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43390-80-6,185.125.190.39,80,172.18.0.2,43390,6,28/11/2023 05:03:58 PM,48,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,24.0,19.79898987322333,38.0,10.0,0,0,0,0,0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,32,64,20833.333333333332,41666.666666666664,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-192.168.65.7-38556-53-17,172.18.0.2,38556,192.168.65.7,53,17,28/11/2023 05:04:35 PM,27558,0,2,0.0,148.0,0,0,0,0,122.0,26.0,74.0,67.88225099390856,5370.4913273822485,72.57420712678714,27558.0,0.0,27558.0,27558.0,0,0,0,0,0,27558.0,27558.0,0.0,27558.0,27558.0,0,0,0,0,0,16,0.0,72.57420712678714,26.0,122.0,58.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,0.0,87.0,0.0,74.0,0,0,0,0,0,0,0,0,2,148,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43348-80-6,172.18.0.2,43348,185.125.190.39,80,6,28/11/2023 05:03:57 PM,377,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5305.039787798409,377.0,0.0,377.0,377.0,0,0,0,0,0,377.0,377.0,0.0,377.0,377.0,0,0,0,0,0,64,0.0,5305.039787798409,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43306-80-6,172.18.0.2,43306,185.125.190.39,80,6,28/11/2023 05:03:56 PM,839,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2383.7902264600716,839.0,0.0,839.0,839.0,0,0,0,0,0,839.0,839.0,0.0,839.0,839.0,0,0,0,0,0,64,0.0,2383.7902264600716,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43366-80-6,185.125.190.39,80,172.18.0.2,43366,6,28/11/2023 05:03:58 PM,622,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4823.151125401929,311.0,428.5067093990478,614.0,8.0,0,0,0,0,0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,32,64,1607.717041800643,3215.434083601286,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1219,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43406-80-6,172.18.0.2,43406,185.125.190.39,80,6,28/11/2023 05:03:59 PM,846,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2364.066193853428,846.0,0.0,846.0,846.0,0,0,0,0,0,846.0,846.0,0.0,846.0,846.0,0,0,0,0,0,64,0.0,2364.066193853428,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-192.168.65.7-57701-53-17,172.18.0.2,57701,192.168.65.7,53,17,28/11/2023 05:04:35 PM,21525,0,2,0.0,198.0,0,0,0,0,158.0,40.0,99.0,83.43860018001261,9198.606271777004,92.91521486643438,21525.0,0.0,21525.0,21525.0,0,0,0,0,0,21525.0,21525.0,0.0,21525.0,21525.0,0,0,0,0,0,16,0.0,92.91521486643438,40.0,158.0,79.33333333333334,68.12733176437584,4641.333333333334,0,0,0,0,0,0,0,0,0.0,119.0,0.0,99.0,0,0,0,0,0,0,0,0,2,198,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43206-80-6,172.18.0.2,43206,185.125.190.39,80,6,28/11/2023 05:03:54 PM,927,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2157.497303128371,927.0,0.0,927.0,927.0,0,0,0,0,0,927.0,927.0,0.0,927.0,927.0,0,0,0,0,0,64,0.0,2157.497303128371,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43414-80-6,172.18.0.2,43414,185.125.190.39,80,6,28/11/2023 05:04:01 PM,395,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5063.291139240506,395.0,0.0,395.0,395.0,0,0,0,0,0,395.0,395.0,0.0,395.0,395.0,0,0,0,0,0,64,0.0,5063.291139240506,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43428-80-6,172.18.0.2,43428,185.125.190.39,80,6,28/11/2023 05:04:01 PM,825,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2424.2424242424245,825.0,0.0,825.0,825.0,0,0,0,0,0,825.0,825.0,0.0,825.0,825.0,0,0,0,0,0,64,0.0,2424.2424242424245,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-59166-80-6,172.18.0.2,59166,185.125.190.39,80,6,28/11/2023 05:04:02 PM,569,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3514.9384885764503,569.0,0.0,569.0,569.0,0,0,0,0,0,569.0,569.0,0.0,569.0,569.0,0,0,0,0,0,64,0.0,3514.9384885764503,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
172.18.0.2-185.125.190.39-43402-80-6,172.18.0.2,43402,185.125.190.39,80,6,28/11/2023 05:03:59 PM,993,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2014.0986908358511,993.0,0.0,993.0,993.0,0,0,0,0,0,993.0,993.0,0.0,993.0,993.0,0,0,0,0,0,64,0.0,2014.0986908358511,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,4095,0,0,0,0,0,0,0,0,0,0,No Label
